stage,lead_s,seed,config_id,name,n_res,sr,leak,ridge,washout,n_clips,median,q1,q3,mean,n_censored,cens_rate,median_estimable,median_is_lower_bound,median_strict,n_censored_strict,n_clips_nonfinite,rms_median,median_uncens,rank_in_lead
Stage1,8.0,42,nres1600_sr0.9_leak1.0_ridge1e-06_wo50,,1600,0.9,1.0,1e-06,50,29,0.266778631165721,0.11671564249138555,0.3668196825715313,0.7779111523297418,2,0.06896551724137931,1,1,0.266778631165721,2,0,99.18186850438215,0.23343145668841458,61.0
Stage1,8.0,42,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,1600,0.95,0.25,0.0001,50,29,0.266778631165721,0.13338879373623058,0.716965743207993,1.102186879540687,5,0.1724137931034483,1,1,0.266778631165721,5,0,50.51085360144182,0.2250942623661416,61.0
Stage1,8.0,42,nres1600_sr0.95_leak1.0_ridge1e-08_wo50,,1600,0.95,1.0,1e-08,50,29,0.266778631165721,0.11672090643273236,0.43351333699084194,0.7514630887306292,2,0.06896551724137931,1,1,0.266778631165721,2,0,104.52049601055381,0.26677765370686757,61.0
Stage1,8.0,42,nres800_sr1.1_leak0.5_ridge0.0001_wo50,,800,1.1,0.5,0.0001,50,29,0.26677861140888126,0.13338897548055684,0.6169245292582133,0.9452225671017798,5,0.1724137931034483,1,1,0.26677861140888126,5,0,55.46802247348877,0.2501044902150529,66.0
Stage1,8.0,42,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,29,0.26677830797395075,0.16673597182133904,0.5669031324762273,0.9728220691853809,5,0.1724137931034483,1,1,0.26677830797395075,5,0,55.701682550707176,0.2167574110311552,67.0
Stage1,8.0,42,nres800_sr0.9_leak0.1_ridge1e-06_wo50,,800,0.9,0.1,1e-06,50,29,0.2667781748143625,0.13339427735627396,0.5002093274511576,0.9411978641443247,5,0.1724137931034483,1,1,0.2667781748143625,5,0,54.60616150658871,0.1917466794090661,68.0
Stage1,8.0,42,nres300_sr0.95_leak0.3_ridge0.001_wo50,canonical-real,300,0.95,0.3,0.001,50,29,0.2667779509611137,0.11671572834420729,0.6669428286033963,0.956147598581721,4,0.13793103448275862,1,1,0.2667779509611137,4,0,87.7334205853246,0.18341028113354696,69.0
Stage1,8.0,42,nres1600_sr0.9_leak1.0_ridge1e-08_wo50,,1600,0.9,1.0,1e-08,50,29,0.2501051321661585,0.11671563344862079,0.36681897745378933,0.7388140909905755,2,0.06896551724137931,1,1,0.2501051321661585,2,0,103.89382945150727,0.23343070709097447,70.0
Stage1,8.0,42,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,29,0.2501049288184731,0.1500623929532594,0.41683943450614436,0.9377487978248515,5,0.1724137931034483,1,1,0.2501049288184731,5,0,128.09087755612538,0.22509857162659586,71.0
Stage1,8.0,42,nres800_sr0.7_leak0.1_ridge1e-06_wo50,,800,0.7,0.1,1e-06,50,29,0.25010384826394727,0.13339427735627396,1.0004142429050944,0.9716703542179534,5,0.1724137931034483,1,1,0.25010384826394727,5,0,82.04932859474454,0.1834095857235969,72.0
Stage1,8.0,42,nres800_sr0.95_leak0.25_ridge1e-08_wo50,,800,0.95,0.25,1e-08,50,29,0.23343144254924653,0.11672090643273236,0.633597618649901,0.9388984509968237,5,0.1724137931034483,1,1,0.23343144254924653,5,0,117.10099293268041,0.2000869605931257,73.0
Stage1,8.0,42,nres1600_sr1.1_leak0.1_ridge1e-06_wo50,,1600,1.1,0.1,1e-06,50,29,0.23343126338335196,0.1333893957424266,0.7002915498597986,0.9917954561657008,5,0.1724137931034483,1,1,0.23343126338335196,5,0,54.00904887228632,0.2167571803855486,74.0
Stage1,8.0,42,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,400,0.7,0.25,1e-06,50,29,0.2334310194772069,0.11671537001897114,0.8670283749377106,0.9411978501937984,5,0.1724137931034483,1,1,0.2334310194772069,5,0,90.34726985473024,0.20842017282391367,75.0
Stage1,8.0,42,nres400_sr1.1_leak0.25_ridge1e-06_wo50,,400,1.1,0.25,1e-06,50,29,0.2334309029625672,0.11671519451920176,1.0337645356919438,0.9963937204885308,5,0.1724137931034483,1,1,0.2334309029625672,5,0,83.64643323397613,0.19174660985367886,76.0
Stage1,8.0,42,nres400_sr1.1_leak0.1_ridge1e-06_wo50,,400,1.1,0.1,1e-06,50,29,0.23343070709097447,0.15006295503215483,0.900372818614585,0.9463730888051974,5,0.1724137931034483,1,1,0.23343070709097447,5,0,111.00834481638715,0.20842014980309642,77.0
Stage1,8.0,42,nres400_sr0.95_leak0.5_ridge0.0001_wo50,,400,0.95,0.5,0.0001,50,29,0.21676570070394519,0.11671572834420729,0.8003313943240755,0.9302730385844875,5,0.1724137931034483,1,1,0.21676570070394519,5,0,88.21336803653986,0.18341004095848268,78.0
Stage1,8.0,42,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,400,1.1,0.25,0.0001,50,29,0.21676570070394519,0.11671564249138555,0.8670256771844151,0.9595968767966498,5,0.1724137931034483,1,1,0.21676570070394519,5,0,62.16202793067383,0.17507339475707973,78.0
Stage1,8.0,42,nres800_sr0.95_leak1.0_ridge1e-06_wo50,,800,0.95,1.0,1e-06,50,29,0.21675778121067069,0.13338929536985233,0.333472430868369,0.8612788547633523,5,0.1724137931034483,1,1,0.21675778121067069,5,0,97.13965514850491,0.18341007194406078,80.0
Stage1,8.0,42,nres800_sr1.1_leak1.0_ridge1e-06_wo50,,800,1.1,1.0,1e-06,50,29,0.21675778121067069,0.11671564249138555,0.35014498501678304,0.7439883454256198,4,0.13793103448275862,1,1,0.21675778121067069,4,0,99.5756855859446,0.18340963692347145,80.0
Stage1,8.0,42,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,1600,0.9,0.1,1e-06,50,29,0.21675778121067069,0.13338930570444063,0.8670276331597506,0.9848954291284985,5,0.1724137931034483,1,1,0.21675778121067069,5,0,50.62737266919638,0.19174687613650931,80.0
Stage1,8.0,42,nres1600_sr0.95_leak0.1_ridge1e-08_wo50,,1600,0.95,0.1,1e-08,50,29,0.21675778121067069,0.11671518027493732,0.4001658571258986,0.8532291202855868,5,0.1724137931034483,1,1,0.21675778121067069,5,0,133.77541597603243,0.18340977326039365,80.0
Stage1,8.0,42,nres800_sr0.95_leak1.0_ridge1e-08_wo50,,800,0.95,1.0,1e-08,50,29,0.21675762176971602,0.13338897548055684,0.33347141430169813,0.6519967333784178,1,0.034482758620689655,1,1,0.21675762176971602,1,0,108.16971996378935,0.20842079757200338,84.0
Stage1,8.0,42,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,400,0.9,0.1,1e-06,50,29,0.21675737522883498,0.15006237463920513,0.5835767540196457,0.8262085097435323,4,0.13793103448275862,1,1,0.21675737522883498,4,0,98.60128253851131,0.21675666849542097,85.0
Stage1,8.0,42,nres400_sr0.9_leak0.1_ridge1e-08_wo50,,400,0.9,0.1,1e-08,50,29,0.21675726703666953,0.13338879373623058,0.516880898787619,0.7853857414810617,4,0.13793103448275862,1,1,0.21675726703666953,4,0,127.45140938638933,0.1834104302551829,86.0
Stage1,8.0,42,nres400_sr0.9_leak0.25_ridge1e-06_wo50,,400,0.9,0.25,1e-06,50,29,0.21675726703666953,0.11671537001897114,0.7336393479104117,0.9613216519616331,5,0.1724137931034483,1,1,0.21675726703666953,5,0,105.9717061691036,0.1417261873347737,86.0
Stage1,8.0,42,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,400,0.95,0.25,1e-06,50,29,0.21675726703666953,0.11671537001897114,0.8503524463925345,0.9584468670244946,5,0.1724137931034483,1,1,0.21675726703666953,5,0,94.57705045717563,0.1417261873347737,86.0
Stage1,8.0,42,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,1600,0.95,0.1,1e-06,50,29,0.21675726703666953,0.13338930570444063,0.9170484581497362,0.9808707382309592,5,0.1724137931034483,1,1,0.21675726703666953,5,0,45.87834370128086,0.20008339215791437,86.0
Stage1,8.0,42,nres400_sr0.95_leak0.1_ridge1e-06_wo50,,400,0.95,0.1,1e-06,50,29,0.21675709373442764,0.1333892933619154,0.6335959404493394,0.8377075548467751,4,0.13793103448275862,1,1,0.21675709373442764,4,0,99.74187254727593,0.21675666849542097,90.0
Stage1,8.0,42,nres800_sr0.7_leak1.0_ridge1e-06_wo50,,800,0.7,1.0,1e-06,50,29,0.21675708515590486,0.10004197927833047,0.5335548762964208,0.7813612944550145,3,0.10344827586206896,1,1,0.21675708515590486,3,0,120.07408756161492,0.17507338920240656,91.0
Stage1,8.0,42,nres400_sr1.1_leak1.0_ridge0.0001_wo50,,400,1.1,1.0,0.0001,50,29,0.21675666849542097,0.08336833069201077,0.4168405648738993,0.8555295794740556,5,0.1724137931034483,1,1,0.21675666849542097,5,0,119.03531441482568,0.15006263331622094,92.0
Stage1,8.0,42,nres1600_sr1.1_leak0.1_ridge1e-08_wo50,,1600,1.1,0.1,1e-08,50,29,0.21675666849542097,0.11671518027493732,0.3501460524117874,0.7681364103204743,4,0.13793103448275862,1,1,0.21675666849542097,4,0,130.6140991597405,0.16674284669534245,92.0
Stage1,8.0,42,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,29,0.20009141603441094,0.11671563169167598,0.4001658571258986,0.9187761082220238,5,0.1724137931034483,1,1,0.20009141603441094,5,0,137.54298256678385,0.17507303394760587,94.0
Stage1,8.0,42,nres1600_sr0.7_leak0.1_ridge1e-08_wo50,,1600,0.7,0.1,1e-08,50,29,0.20009141603441094,0.11671564249138555,0.3501460524117874,0.8440299251908013,5,0.1724137931034483,1,1,0.20009141603441094,5,0,130.88232259000463,0.1583991098678581,94.0
Stage1,8.0,42,nres1600_sr0.9_leak0.1_ridge1e-08_wo50,,1600,0.9,0.1,1e-08,50,29,0.20009141603441094,0.11671518027493732,0.3501460524117874,0.841730041288576,5,0.1724137931034483,1,1,0.20009141603441094,5,0,127.7826441826539,0.18341010394943424,94.0
Stage1,8.0,42,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,800,0.7,0.1,1e-08,50,29,0.20008409361363988,0.11671563344862079,0.45018894009215416,0.8900273744599837,5,0.1724137931034483,1,1,0.20008409361363988,5,0,131.60072856129406,0.17507276595877652,97.0
Stage1,8.0,42,nres800_sr0.9_leak0.25_ridge1e-08_wo50,,800,0.9,0.25,1e-08,50,29,0.20008409361363988,0.13338856572067925,0.43351301188639013,0.9354490518362025,5,0.1724137931034483,1,1,0.20008409361363988,5,0,128.6158867052353,0.17507311175893392,97.0
Stage1,8.0,42,nres400_sr0.95_leak0.1_ridge1e-08_wo50,,400,0.95,0.1,1e-08,50,29,0.20008397337429074,0.1333893957424266,0.4668601666468817,0.7750363393850155,4,0.13793103448275862,1,1,0.20008397337429074,4,0,128.1596639387699,0.16673661670239426,99.0
Stage1,8.0,42,nres800_sr1.1_leak0.25_ridge1e-08_wo50,,800,1.1,0.25,1e-08,50,29,0.20008397337429074,0.11671563169167598,0.6502712401933195,0.9561478647665511,5,0.1724137931034483,1,1,0.20008397337429074,5,0,111.68534514074946,0.1834095372652893,99.0
Stage1,8.0,42,nres800_sr1.1_leak1.0_ridge1e-08_wo50,,800,1.1,1.0,1e-08,50,29,0.20008397337429074,0.11671566296881508,0.3501471638238698,0.6531460522616802,1,0.034482758620689655,1,1,0.20008397337429074,1,0,101.10055692649999,0.2000836068272207,99.0
Stage1,8.0,42,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,800,0.95,0.1,1e-06,50,29,0.2000839430547785,0.1333889943073956,0.817007455627504,0.9883454687676214,5,0.1724137931034483,1,1,0.2000839430547785,5,0,54.128082161346654,0.1917466794090661,102.0
Stage1,8.0,42,nres1600_sr0.9_leak0.25_ridge1e-08_wo50,,1600,0.9,0.25,1e-08,50,29,0.20008373098046306,0.10004204680681994,0.4001658571258986,0.915325524267293,5,0.1724137931034483,1,1,0.20008373098046306,5,0,115.66399930629282,0.16673907670656263,103.0
Stage1,8.0,42,nres1600_sr0.95_leak0.25_ridge1e-08_wo50,,1600,0.95,0.25,1e-08,50,29,0.20008373098046306,0.10004204680681994,0.4001658571258986,0.914176006571666,5,0.1724137931034483,1,1,0.20008373098046306,5,0,122.86832671702406,0.175075820318483,103.0
Stage1,8.0,42,nres1600_sr1.1_leak0.5_ridge1e-08_wo50,,1600,1.1,0.5,1e-08,50,29,0.2000834914610934,0.11671535354548723,0.38349212644695285,0.8664543794342733,4,0.13793103448275862,1,1,0.2000834914610934,4,0,110.71680897857313,0.1834104302551829,105.0
Stage1,8.0,42,nres1600_sr1.1_leak0.25_ridge1e-08_wo50,,1600,1.1,0.25,1e-08,50,29,0.20008329995994245,0.1000417457305467,0.4001658571258986,0.8319584692000916,4,0.13793103448275862,1,1,0.20008329995994245,4,0,122.73172768206892,0.16673621935069605,106.0
Stage1,8.0,42,nres800_sr1.1_leak0.1_ridge1e-08_wo50,,800,1.1,0.1,1e-08,50,29,0.2000829285629493,0.10004197152738925,0.3001251877815321,0.7687113852046152,4,0.13793103448275862,1,1,0.2000829285629493,4,0,126.79065996001644,0.16674284669534245,107.0
Stage1,8.0,42,nres400_sr0.7_leak0.1_ridge1e-08_wo50,,400,0.7,0.1,1e-08,50,29,0.1834104302551829,0.1333887190741052,0.583577257406418,0.8239076625830551,4,0.13793103448275862,1,1,0.1834104302551829,4,0,129.1407353553562,0.1500629689174957,108.0
Stage1,8.0,42,nres1600_sr0.7_leak1.0_ridge1e-06_wo50,,1600,0.7,1.0,1e-06,50,29,0.18341041914583656,0.11671550973860345,0.35014498501678304,0.7664133315179501,3,0.10344827586206896,1,1,0.18341041914583656,3,0,111.06995898139763,0.16674045341209975,109.0
Stage1,8.0,42,nres800_sr0.9_leak1.0_ridge1e-08_wo50,,800,0.9,1.0,1e-08,50,29,0.18341029534360587,0.11671563169167598,0.3001242728715283,0.6353230522771508,1,0.034482758620689655,1,1,0.18341029534360587,1,0,116.32938194457235,0.18341014526424004,110.0
Stage1,8.0,42,nres800_sr0.9_leak1.0_ridge1e-06_wo50,,800,0.9,1.0,1e-06,50,29,0.18341029534360587,0.11671563169167598,0.43351301188639013,0.750313635325493,3,0.10344827586206896,1,1,0.18341029534360587,3,0,106.24544772419205,0.17507634761992907,110.0
Stage1,8.0,42,nres400_sr0.95_leak0.5_ridge1e-06_wo50,,400,0.95,0.5,1e-06,50,29,0.18341008673209114,0.10004197927833047,0.33347141430169813,0.7652621981349367,4,0.13793103448275862,1,1,0.18341008673209114,4,0,106.40652602574231,0.1500630702102299,112.0
Stage1,8.0,42,nres400_sr1.1_leak0.5_ridge1e-06_wo50,,400,1.1,0.5,1e-06,50,29,0.18341008673209114,0.10004159530217294,0.48355441204483895,0.7514627478175163,3,0.10344827586206896,1,1,0.18341008673209114,3,0,112.58169075167378,0.17507336993145373,112.0
Stage1,8.0,42,nres400_sr0.7_leak0.5_ridge0.0001_wo50,,400,0.7,0.5,0.0001,50,29,0.18340999518487422,0.13338877745707123,0.3834929915898897,0.8848525333488342,5,0.1724137931034483,1,1,0.18340999518487422,5,0,100.73094221890678,0.16673980073639072,114.0
